order_id,account_id,customer_id,order_type,amount,currency,status,merchant_name,created_at,updated_at
12662,5895,205,CARD_AUTH,105260.56,USD,FAILED,Oracle Cloud Infra,2026-09-10 21:52:14,2026-09-10 22:12:22
12663,5122,181,CARD_AUTH,107534.66,USD,PENDING,Apple Services US,2026-08-12 23:26:46,2026-08-13 00:37:32
12664,5379,142,INTERNAL_BOOK_TRANSFER,60025.16,USD,COMPLETED,Target Retail Network,2026-08-01 04:06:20,2026-08-01 04:37:55
12665,5439,20,MERCHANT_SETTLEMENT,60500.04,USD,PENDING,Visa Direct Global,2026-09-09 04:17:21,2026-09-09 05:13:06
12666,5291,300,WIRE_TRANSFER,19424.37,USD,PROCESSING,Microsoft Azure Cloud,2026-09-12 20:51:16,2026-09-12 22:42:50
12667,5497,496,CARD_AUTH,133122.67,USD,COMPLETED,JPMorgan Settlement Corp,2026-07-24 17:26:20,2026-07-24 18:01:26
12668,5191,310,FX_CONVERSION,58058.37,USD,COMPLETED,Fedwire Interbank Net,2026-09-12 13:13:48,2026-09-12 14:38:31
12669,5132,6,MERCHANT_SETTLEMENT,62557.8,USD,COMPLETED,Apple Services US,2026-09-13 02:05:36,2026-09-13 03:25:20
12670,5418,91,ACH_CREDIT,133883.79,USD,PENDING,Visa Direct Global,2026-09-15 02:35:25,2026-09-15 03:57:31
12671,5674,421,ACH_CREDIT,88208.66,USD,ON_HOLD,Visa Direct Global,2026-09-11 01:04:47,2026-09-11 01:38:43
12672,5221,165,CARD_AUTH,82938.31,USD,PENDING,Fedwire Interbank Net,2026-09-11 19:17:35,2026-09-11 20:27:56
12673,5476,364,MERCHANT_SETTLEMENT,67654.97,USD,COMPLETED,Walmart Global Vendor,2026-08-30 22:39:50,2026-08-30 22:41:36
12674,5309,63,ACH_CREDIT,38240.04,USD,COMPLETED,Amazon AWS Services,2026-09-08 15:02:55,2026-09-08 17:01:21
12675,5827,129,FX_CONVERSION,121969.54,USD,COMPLETED,Walmart Global Vendor,2026-08-08 06:08:08,2026-08-08 07:30:33
12676,5541,382,ACH_CREDIT,146407.85,USD,PROCESSING,Stripe Clearing Inc,2026-08-03 20:22:58,2026-08-03 20:40:15
12677,5413,6,WIRE_TRANSFER,688.24,USD,COMPLETED,Microsoft Azure Cloud,2026-08-17 16:58:29,2026-08-17 17:05:20
12678,5669,338,INTERNAL_BOOK_TRANSFER,69975.16,USD,PENDING,JPMorgan Settlement Corp,2026-09-17 17:20:40,2026-09-17 18:59:39
12679,5765,484,WIRE_TRANSFER,143488.71,USD,COMPLETED,Target Retail Network,2026-07-23 02:25:38,2026-07-23 04:24:35
12680,5292,375,FX_CONVERSION,10631.24,USD,COMPLETED,Stripe Clearing Inc,2026-07-21 10:38:39,2026-07-21 11:06:36
12681,5529,416,FX_CONVERSION,74368.78,USD,COMPLETED,Oracle Cloud Infra,2026-09-03 11:07:49,2026-09-03 11:25:58
12682,5034,303,FX_CONVERSION,81033.65,USD,ON_HOLD,Walmart Global Vendor,2026-08-26 01:57:36,2026-08-26 02:38:15
12683,5164,381,CARD_AUTH,100077.89,USD,ON_HOLD,JPMorgan Settlement Corp,2026-08-17 15:29:05,2026-08-17 15:30:43
12684,5338,318,INTERNAL_BOOK_TRANSFER,97353.63,USD,COMPLETED,Oracle Cloud Infra,2026-08-06 13:22:46,2026-08-06 13:54:44
12685,5345,426,ACH_CREDIT,4671.75,USD,PENDING,Fedwire Interbank Net,2026-08-30 09:19:58,2026-08-30 10:43:08
12686,5966,410,WIRE_TRANSFER,93367.42,USD,COMPLETED,Oracle Cloud Infra,2026-08-27 17:25:12,2026-08-27 17:42:21
12687,5938,481,FX_CONVERSION,141026.29,USD,FAILED,Oracle Cloud Infra,2026-07-23 02:53:32,2026-07-23 04:22:13
12688,5878,190,MERCHANT_SETTLEMENT,80104.1,USD,COMPLETED,Stripe Clearing Inc,2026-09-03 19:56:24,2026-09-03 21:26:26
12689,5374,126,INTERNAL_BOOK_TRANSFER,140288.05,USD,PENDING,Visa Direct Global,2026-08-28 11:37:27,2026-08-28 12:33:22
12690,5103,480,FX_CONVERSION,64606.53,USD,COMPLETED,Apple Services US,2026-08-03 16:08:08,2026-08-03 17:51:40
12691,5783,334,INTERNAL_BOOK_TRANSFER,96302.42,USD,FAILED,Microsoft Azure Cloud,2026-07-20 11:26:49,2026-07-20 12:09:10
12692,5254,408,ACH_DEBIT,73625.86,USD,COMPLETED,JPMorgan Settlement Corp,2026-08-19 16:44:08,2026-08-19 17:15:00
12693,5988,38,INTERNAL_BOOK_TRANSFER,29146.22,USD,ON_HOLD,Visa Direct Global,2026-08-19 11:31:05,2026-08-19 13:27:16
12694,5415,50,WIRE_TRANSFER,7798.65,USD,PENDING,Apple Services US,2026-08-07 21:31:51,2026-08-07 22:59:38
12695,5174,38,MERCHANT_SETTLEMENT,148587.14,USD,COMPLETED,Amazon AWS Services,2026-08-10 17:49:11,2026-08-10 18:46:28
12696,5089,388,FX_CONVERSION,114275.35,USD,COMPLETED,Amazon AWS Services,2026-08-03 01:24:11,2026-08-03 02:59:09
12697,5342,427,FX_CONVERSION,111638.15,USD,PROCESSING,Visa Direct Global,2026-07-26 17:10:20,2026-07-26 18:31:04
12698,5204,265,MERCHANT_SETTLEMENT,29027.0,USD,PENDING,Amazon AWS Services,2026-08-07 06:13:01,2026-08-07 06:53:49
12699,5750,95,CARD_AUTH,44106.49,USD,COMPLETED,Microsoft Azure Cloud,2026-09-01 08:58:38,2026-09-01 09:37:50
12700,5564,312,WIRE_TRANSFER,116965.23,USD,PENDING,Fedwire Interbank Net,2026-07-22 07:35:33,2026-07-22 08:36:14
12701,5768,491,FX_CONVERSION,62412.31,USD,COMPLETED,Target Retail Network,2026-08-19 10:16:15,2026-08-19 10:25:18
12702,5946,496,WIRE_TRANSFER,103782.09,USD,PENDING,Fedwire Interbank Net,2026-08-20 00:34:37,2026-08-20 00:45:06
12703,5797,388,FX_CONVERSION,10717.55,USD,PENDING,Amazon AWS Services,2026-09-11 22:31:15,2026-09-12 00:27:50
12704,5800,500,ACH_DEBIT,13497.47,USD,ON_HOLD,Target Retail Network,2026-08-04 23:38:51,2026-08-05 01:36:52
12705,5552,304,ACH_DEBIT,11792.05,USD,COMPLETED,Fedwire Interbank Net,2026-08-07 12:31:40,2026-08-07 13:06:40
12706,5038,310,CARD_AUTH,11029.81,USD,FAILED,Walmart Global Vendor,2026-09-07 05:33:19,2026-09-07 05:33:35
12707,5353,178,FX_CONVERSION,111304.72,USD,ON_HOLD,Stripe Clearing Inc,2026-08-19 23:39:50,2026-08-20 01:33:56
12708,5463,134,ACH_DEBIT,107754.17,USD,PROCESSING,Fedwire Interbank Net,2026-08-24 08:01:09,2026-08-24 08:35:12
12709,5617,342,WIRE_TRANSFER,138275.82,USD,COMPLETED,Apple Services US,2026-09-03 17:27:45,2026-09-03 17:28:12
12710,5052,146,WIRE_TRANSFER,88185.34,USD,FAILED,Amazon AWS Services,2026-08-19 01:34:38,2026-08-19 02:18:15
12711,5915,160,WIRE_TRANSFER,80948.18,USD,COMPLETED,Target Retail Network,2026-09-16 11:40:30,2026-09-16 13:28:14
12712,5729,280,ACH_CREDIT,26752.62,USD,FAILED,Oracle Cloud Infra,2026-07-22 04:00:22,2026-07-22 05:33:25
12713,5215,302,MERCHANT_SETTLEMENT,59063.9,USD,COMPLETED,Amazon AWS Services,2026-08-11 23:37:35,2026-08-12 00:47:48
12714,5381,469,CARD_AUTH,81609.85,USD,PENDING,Microsoft Azure Cloud,2026-07-21 20:48:06,2026-07-21 22:18:18
12715,5456,274,FX_CONVERSION,1892.32,USD,PENDING,Walmart Global Vendor,2026-08-04 02:39:03,2026-08-04 04:02:09
12716,5715,174,WIRE_TRANSFER,145624.67,USD,PENDING,Microsoft Azure Cloud,2026-08-31 06:49:19,2026-08-31 08:26:14
12717,5615,106,CARD_AUTH,30578.86,USD,COMPLETED,Walmart Global Vendor,2026-08-29 08:40:17,2026-08-29 08:58:24
12718,5205,29,ACH_CREDIT,90745.29,USD,PENDING,Microsoft Azure Cloud,2026-08-14 10:06:47,2026-08-14 12:02:55
12719,5022,258,FX_CONVERSION,135002.96,USD,FAILED,Fedwire Interbank Net,2026-09-05 03:27:11,2026-09-05 03:33:04
12720,5518,369,FX_CONVERSION,83769.63,USD,COMPLETED,Visa Direct Global,2026-08-05 03:40:34,2026-08-05 03:46:15
12721,5696,367,WIRE_TRANSFER,89932.99,USD,PROCESSING,Stripe Clearing Inc,2026-09-10 08:02:45,2026-09-10 09:57:23
12722,5741,422,INTERNAL_BOOK_TRANSFER,94389.68,USD,COMPLETED,Target Retail Network,2026-07-27 11:31:47,2026-07-27 11:44:24
12723,5205,349,CARD_AUTH,136572.56,USD,FAILED,Fedwire Interbank Net,2026-08-25 13:54:29,2026-08-25 14:08:15
12724,5099,172,FX_CONVERSION,41370.03,USD,COMPLETED,Oracle Cloud Infra,2026-07-24 09:23:42,2026-07-24 10:10:36
12725,5167,410,MERCHANT_SETTLEMENT,36164.68,USD,ON_HOLD,Stripe Clearing Inc,2026-07-30 15:26:27,2026-07-30 16:47:38
12726,5672,207,WIRE_TRANSFER,44308.26,USD,PENDING,JPMorgan Settlement Corp,2026-08-03 01:41:59,2026-08-03 01:44:32
12727,5322,116,FX_CONVERSION,135750.0,USD,ON_HOLD,Amazon AWS Services,2026-09-04 01:02:41,2026-09-04 02:07:56
12728,5975,140,ACH_DEBIT,106682.59,USD,COMPLETED,Apple Services US,2026-07-25 07:54:12,2026-07-25 09:52:11
12729,5545,348,INTERNAL_BOOK_TRANSFER,115892.14,USD,ON_HOLD,Target Retail Network,2026-07-27 14:01:01,2026-07-27 15:01:41
12730,5769,33,ACH_DEBIT,58575.77,USD,COMPLETED,Visa Direct Global,2026-09-13 09:18:52,2026-09-13 10:05:13
12731,5747,125,FX_CONVERSION,40863.45,USD,FAILED,Apple Services US,2026-08-26 10:40:42,2026-08-26 11:36:30
12732,5136,447,MERCHANT_SETTLEMENT,26991.21,USD,COMPLETED,Visa Direct Global,2026-08-25 07:44:38,2026-08-25 07:45:05
12733,5373,119,WIRE_TRANSFER,20702.17,USD,PENDING,Stripe Clearing Inc,2026-09-09 17:31:37,2026-09-09 18:12:49
12734,5017,67,ACH_DEBIT,72937.37,USD,PROCESSING,Apple Services US,2026-07-20 09:36:23,2026-07-20 10:05:58
12735,5929,199,FX_CONVERSION,60207.98,USD,COMPLETED,Amazon AWS Services,2026-08-27 00:23:27,2026-08-27 00:55:49
12736,5043,203,MERCHANT_SETTLEMENT,35825.31,USD,FAILED,Amazon AWS Services,2026-08-24 20:10:51,2026-08-24 20:16:56
12737,5133,375,FX_CONVERSION,133067.79,USD,COMPLETED,Fedwire Interbank Net,2026-08-14 15:33:12,2026-08-14 17:27:37
12738,5009,320,FX_CONVERSION,88175.76,USD,COMPLETED,Target Retail Network,2026-09-14 18:44:41,2026-09-14 18:50:44
12739,5607,61,ACH_CREDIT,8829.34,USD,ON_HOLD,Target Retail Network,2026-07-22 14:54:31,2026-07-22 15:14:08
12740,5374,70,WIRE_TRANSFER,91256.49,USD,COMPLETED,JPMorgan Settlement Corp,2026-08-08 05:52:36,2026-08-08 07:37:27
12741,5966,236,CARD_AUTH,55670.15,USD,PENDING,Visa Direct Global,2026-08-24 10:10:09,2026-08-24 10:41:48
12742,5879,58,FX_CONVERSION,97399.03,USD,COMPLETED,Fedwire Interbank Net,2026-07-23 20:50:44,2026-07-23 20:57:34
12743,5639,367,FX_CONVERSION,64571.97,USD,COMPLETED,Apple Services US,2026-08-22 16:34:23,2026-08-22 18:25:42
12744,5971,253,ACH_DEBIT,99246.56,USD,COMPLETED,Microsoft Azure Cloud,2026-09-15 03:49:08,2026-09-15 04:07:55
12745,5045,164,ACH_DEBIT,112081.44,USD,PROCESSING,Microsoft Azure Cloud,2026-08-16 12:35:56,2026-08-16 13:20:59
12746,5231,264,WIRE_TRANSFER,18675.69,USD,COMPLETED,Oracle Cloud Infra,2026-07-31 13:11:54,2026-07-31 14:50:03
12747,5562,305,MERCHANT_SETTLEMENT,52195.75,USD,COMPLETED,Oracle Cloud Infra,2026-08-09 08:16:42,2026-08-09 08:55:28
12748,5908,430,CARD_AUTH,42466.8,USD,COMPLETED,Fedwire Interbank Net,2026-08-28 06:09:21,2026-08-28 06:30:51
12749,5888,86,FX_CONVERSION,119135.54,USD,COMPLETED,JPMorgan Settlement Corp,2026-07-31 19:11:32,2026-07-31 20:18:58
12750,5632,254,WIRE_TRANSFER,47252.07,USD,PENDING,Fedwire Interbank Net,2026-07-20 23:53:59,2026-07-21 00:26:06
12751,5993,416,MERCHANT_SETTLEMENT,15405.22,USD,PENDING,JPMorgan Settlement Corp,2026-08-18 21:11:02,2026-08-18 22:25:05
12752,5434,16,MERCHANT_SETTLEMENT,1597.98,USD,PENDING,JPMorgan Settlement Corp,2026-08-29 18:10:06,2026-08-29 19:05:37
12753,5017,68,ACH_CREDIT,53014.41,USD,COMPLETED,Walmart Global Vendor,2026-09-06 18:06:03,2026-09-06 18:55:59
12754,5028,37,ACH_DEBIT,143235.07,USD,ON_HOLD,Amazon AWS Services,2026-07-26 09:52:35,2026-07-26 10:52:54
12755,5236,348,INTERNAL_BOOK_TRANSFER,95230.57,USD,COMPLETED,Fedwire Interbank Net,2026-09-06 01:58:56,2026-09-06 03:49:28
12756,5097,162,MERCHANT_SETTLEMENT,8119.41,USD,PROCESSING,Apple Services US,2026-09-13 08:49:03,2026-09-13 08:57:34
12757,5383,67,ACH_CREDIT,38367.99,USD,COMPLETED,Target Retail Network,2026-08-12 15:20:58,2026-08-12 16:41:42
12758,5335,158,MERCHANT_SETTLEMENT,85086.18,USD,COMPLETED,Fedwire Interbank Net,2026-08-14 11:26:06,2026-08-14 13:06:06
12759,5764,188,ACH_CREDIT,14584.1,USD,FAILED,Walmart Global Vendor,2026-09-03 05:12:50,2026-09-03 06:32:35
12760,5056,164,INTERNAL_BOOK_TRANSFER,69049.02,USD,PROCESSING,Stripe Clearing Inc,2026-09-08 18:26:25,2026-09-08 19:53:30
12761,5590,273,MERCHANT_SETTLEMENT,65223.5,USD,ON_HOLD,Microsoft Azure Cloud,2026-08-28 02:35:37,2026-08-28 03:54:59
12762,5220,220,ACH_DEBIT,58267.09,USD,COMPLETED,Oracle Cloud Infra,2026-08-11 15:28:49,2026-08-11 15:55:29
12763,5903,166,INTERNAL_BOOK_TRANSFER,91101.0,USD,COMPLETED,Oracle Cloud Infra,2026-09-02 11:39:45,2026-09-02 12:33:53
12764,5561,489,WIRE_TRANSFER,56154.25,USD,PENDING,Amazon AWS Services,2026-08-06 20:33:56,2026-08-06 21:07:10
12765,5764,356,MERCHANT_SETTLEMENT,127138.63,USD,FAILED,Stripe Clearing Inc,2026-09-10 10:51:51,2026-09-10 11:28:09
12766,5251,439,WIRE_TRANSFER,120861.56,USD,COMPLETED,Visa Direct Global,2026-08-06 20:16:12,2026-08-06 20:38:40
12767,5027,309,ACH_DEBIT,64887.47,USD,COMPLETED,Target Retail Network,2026-08-07 05:41:45,2026-08-07 07:37:55
12768,5837,74,INTERNAL_BOOK_TRANSFER,105977.71,USD,ON_HOLD,Apple Services US,2026-08-09 11:24:03,2026-08-09 13:11:28
12769,5699,69,ACH_CREDIT,84839.44,USD,FAILED,Fedwire Interbank Net,2026-08-16 21:24:46,2026-08-16 22:00:13
12770,5041,96,CARD_AUTH,84111.86,USD,COMPLETED,Walmart Global Vendor,2026-08-12 03:10:53,2026-08-12 04:55:09
12771,5168,418,MERCHANT_SETTLEMENT,140217.36,USD,PENDING,Fedwire Interbank Net,2026-09-17 18:12:39,2026-09-17 20:10:04
12772,5608,335,ACH_CREDIT,38762.01,USD,PENDING,Apple Services US,2026-08-11 19:27:17,2026-08-11 20:52:17
12773,5956,364,ACH_CREDIT,33594.95,USD,PROCESSING,Walmart Global Vendor,2026-08-02 11:36:19,2026-08-02 11:42:46
12774,5140,123,INTERNAL_BOOK_TRANSFER,27374.98,USD,PROCESSING,Stripe Clearing Inc,2026-08-13 05:29:13,2026-08-13 07:03:20
12775,5001,34,MERCHANT_SETTLEMENT,92536.87,USD,COMPLETED,JPMorgan Settlement Corp,2026-09-07 22:45:25,2026-09-07 23:23:34
12776,5301,71,ACH_CREDIT,144230.08,USD,PENDING,Stripe Clearing Inc,2026-09-16 12:42:26,2026-09-16 14:03:12
12777,5538,77,FX_CONVERSION,1389.19,USD,ON_HOLD,Apple Services US,2026-08-20 23:59:14,2026-08-21 01:51:15
12778,5329,442,WIRE_TRANSFER,49255.48,USD,COMPLETED,Walmart Global Vendor,2026-08-01 03:19:26,2026-08-01 04:12:37
12779,5059,469,MERCHANT_SETTLEMENT,48558.37,USD,PROCESSING,Visa Direct Global,2026-07-26 13:34:40,2026-07-26 14:02:17
12780,5565,492,ACH_CREDIT,18669.9,USD,COMPLETED,Fedwire Interbank Net,2026-08-16 10:20:42,2026-08-16 10:54:21
12781,5219,345,ACH_CREDIT,27666.56,USD,FAILED,Fedwire Interbank Net,2026-08-03 10:34:21,2026-08-03 10:51:56
12782,5505,231,MERCHANT_SETTLEMENT,70042.91,USD,COMPLETED,Stripe Clearing Inc,2026-08-29 00:51:03,2026-08-29 02:30:15
12783,5519,359,WIRE_TRANSFER,143242.39,USD,PENDING,Microsoft Azure Cloud,2026-09-04 05:55:24,2026-09-04 05:59:20
12784,5948,411,MERCHANT_SETTLEMENT,542.76,USD,PROCESSING,Walmart Global Vendor,2026-07-24 21:46:42,2026-07-24 22:19:17
12785,5388,409,WIRE_TRANSFER,50275.67,USD,COMPLETED,JPMorgan Settlement Corp,2026-09-06 16:49:56,2026-09-06 18:38:43
12786,5312,70,INTERNAL_BOOK_TRANSFER,43167.76,USD,ON_HOLD,Amazon AWS Services,2026-09-03 17:44:48,2026-09-03 19:32:53
12787,5726,153,INTERNAL_BOOK_TRANSFER,8070.99,USD,PENDING,Microsoft Azure Cloud,2026-07-21 14:53:06,2026-07-21 16:25:23
12788,5664,445,MERCHANT_SETTLEMENT,70999.86,USD,FAILED,Walmart Global Vendor,2026-09-06 23:37:39,2026-09-07 00:00:32
12789,5439,233,MERCHANT_SETTLEMENT,20680.0,USD,PROCESSING,Amazon AWS Services,2026-08-30 13:02:39,2026-08-30 14:56:06
12790,5164,8,CARD_AUTH,6025.95,USD,ON_HOLD,Fedwire Interbank Net,2026-08-07 08:37:26,2026-08-07 10:27:24
12791,5521,340,ACH_DEBIT,95153.24,USD,FAILED,Fedwire Interbank Net,2026-08-14 07:08:32,2026-08-14 08:04:49
12792,5747,37,ACH_DEBIT,86062.36,USD,COMPLETED,Walmart Global Vendor,2026-09-15 14:15:02,2026-09-15 15:21:25
12793,5662,301,ACH_CREDIT,15695.91,USD,COMPLETED,Visa Direct Global,2026-09-13 05:40:29,2026-09-13 07:13:19
12794,5497,384,FX_CONVERSION,125800.54,USD,ON_HOLD,Microsoft Azure Cloud,2026-09-15 21:34:38,2026-09-15 23:22:31
12795,5080,132,FX_CONVERSION,137086.42,USD,PROCESSING,Fedwire Interbank Net,2026-07-23 03:53:09,2026-07-23 05:13:41
12796,5758,318,ACH_DEBIT,122084.89,USD,COMPLETED,Microsoft Azure Cloud,2026-09-15 19:23:00,2026-09-15 20:58:57
12797,5820,339,ACH_CREDIT,21460.22,USD,PENDING,Fedwire Interbank Net,2026-08-17 14:53:46,2026-08-17 15:23:24
12798,5131,68,INTERNAL_BOOK_TRANSFER,33384.59,USD,PROCESSING,Microsoft Azure Cloud,2026-08-25 19:34:45,2026-08-25 19:48:40
12799,5134,52,ACH_CREDIT,107797.33,USD,PROCESSING,Oracle Cloud Infra,2026-07-27 01:40:15,2026-07-27 03:10:31
12800,5888,467,WIRE_TRANSFER,49448.74,USD,COMPLETED,Oracle Cloud Infra,2026-08-21 18:42:35,2026-08-21 19:13:47
12801,5258,9,WIRE_TRANSFER,104978.14,USD,COMPLETED,Apple Services US,2026-08-31 05:54:31,2026-08-31 07:35:48
12802,5716,471,ACH_CREDIT,20642.59,USD,COMPLETED,Visa Direct Global,2026-09-09 09:13:03,2026-09-09 10:49:08
12803,5938,156,MERCHANT_SETTLEMENT,45043.53,USD,FAILED,JPMorgan Settlement Corp,2026-08-21 22:22:37,2026-08-21 23:16:59
12804,5733,237,INTERNAL_BOOK_TRANSFER,75615.01,USD,PENDING,Stripe Clearing Inc,2026-09-07 16:03:37,2026-09-07 17:49:25
12805,5514,270,ACH_CREDIT,136351.34,USD,COMPLETED,Target Retail Network,2026-09-01 12:55:56,2026-09-01 14:07:48
12806,5659,280,INTERNAL_BOOK_TRANSFER,72475.01,USD,COMPLETED,Oracle Cloud Infra,2026-08-16 23:48:23,2026-08-16 23:57:40
12807,5398,268,WIRE_TRANSFER,57678.65,USD,COMPLETED,Target Retail Network,2026-08-13 14:56:15,2026-08-13 16:14:54
12808,5658,190,MERCHANT_SETTLEMENT,45909.8,USD,ON_HOLD,Visa Direct Global,2026-09-16 00:36:36,2026-09-16 01:49:55
12809,5996,446,ACH_DEBIT,58727.77,USD,FAILED,Walmart Global Vendor,2026-09-07 20:32:21,2026-09-07 21:30:55
12810,5704,228,FX_CONVERSION,40419.56,USD,FAILED,Fedwire Interbank Net,2026-08-07 13:01:19,2026-08-07 14:34:00
12811,5555,124,WIRE_TRANSFER,128451.07,USD,FAILED,Apple Services US,2026-08-03 19:00:07,2026-08-03 19:27:41
12812,5405,412,WIRE_TRANSFER,7628.5,USD,PROCESSING,Amazon AWS Services,2026-09-13 13:07:29,2026-09-13 13:26:46
12813,5428,43,MERCHANT_SETTLEMENT,60131.69,USD,COMPLETED,Stripe Clearing Inc,2026-08-29 11:24:00,2026-08-29 12:08:08
12814,5365,462,ACH_DEBIT,109875.06,USD,ON_HOLD,Oracle Cloud Infra,2026-08-28 06:38:22,2026-08-28 07:16:22
12815,5339,256,INTERNAL_BOOK_TRANSFER,139020.22,USD,PENDING,Walmart Global Vendor,2026-08-20 15:32:58,2026-08-20 17:15:40
12816,5777,184,MERCHANT_SETTLEMENT,52826.28,USD,COMPLETED,Microsoft Azure Cloud,2026-09-03 11:33:24,2026-09-03 12:32:19
12817,5282,3,WIRE_TRANSFER,7869.63,USD,PROCESSING,Apple Services US,2026-08-21 14:23:08,2026-08-21 15:34:21
12818,5806,415,MERCHANT_SETTLEMENT,121258.38,USD,FAILED,JPMorgan Settlement Corp,2026-08-17 02:14:47,2026-08-17 03:48:09
12819,5059,183,WIRE_TRANSFER,62223.4,USD,COMPLETED,Microsoft Azure Cloud,2026-08-20 09:17:58,2026-08-20 09:32:35
12820,5158,90,ACH_DEBIT,129239.76,USD,COMPLETED,Stripe Clearing Inc,2026-09-07 13:29:53,2026-09-07 14:50:20
12821,5627,242,ACH_DEBIT,766.12,USD,FAILED,Target Retail Network,2026-08-08 09:30:42,2026-08-08 10:43:02
12822,5417,468,FX_CONVERSION,149716.78,USD,COMPLETED,Oracle Cloud Infra,2026-08-11 11:35:18,2026-08-11 13:29:35
12823,5326,421,MERCHANT_SETTLEMENT,130092.83,USD,ON_HOLD,Stripe Clearing Inc,2026-09-01 18:29:15,2026-09-01 18:32:02
12824,5982,126,MERCHANT_SETTLEMENT,29118.43,USD,PROCESSING,Microsoft Azure Cloud,2026-08-14 19:44:46,2026-08-14 20:05:51
12825,5939,109,FX_CONVERSION,96457.27,USD,COMPLETED,JPMorgan Settlement Corp,2026-07-24 05:08:45,2026-07-24 06:57:41
12826,5711,171,INTERNAL_BOOK_TRANSFER,7300.96,USD,PROCESSING,Oracle Cloud Infra,2026-08-10 12:11:16,2026-08-10 12:15:30
12827,5624,398,CARD_AUTH,41714.96,USD,COMPLETED,Target Retail Network,2026-08-14 22:51:13,2026-08-15 00:22:30
12828,5593,7,FX_CONVERSION,115529.56,USD,ON_HOLD,Stripe Clearing Inc,2026-09-16 19:07:12,2026-09-16 20:12:13
12829,5611,249,CARD_AUTH,126699.02,USD,FAILED,Visa Direct Global,2026-09-05 02:30:48,2026-09-05 02:49:18
12830,5861,140,ACH_DEBIT,148505.15,USD,PROCESSING,Microsoft Azure Cloud,2026-07-30 10:57:40,2026-07-30 11:26:23
12831,5372,200,FX_CONVERSION,40563.88,USD,COMPLETED,Microsoft Azure Cloud,2026-08-19 16:14:09,2026-08-19 16:20:00
12832,5476,105,ACH_DEBIT,113032.94,USD,PENDING,Apple Services US,2026-08-17 20:51:10,2026-08-17 22:00:48
12833,5998,8,FX_CONVERSION,48297.5,USD,ON_HOLD,Target Retail Network,2026-09-13 11:02:39,2026-09-13 11:37:01
12834,5694,10,ACH_DEBIT,87682.29,USD,ON_HOLD,Oracle Cloud Infra,2026-07-24 04:59:42,2026-07-24 05:18:56
12835,5674,222,WIRE_TRANSFER,25309.07,USD,PROCESSING,Microsoft Azure Cloud,2026-08-15 01:32:00,2026-08-15 01:52:10
12836,5667,447,CARD_AUTH,128495.67,USD,FAILED,Target Retail Network,2026-07-28 13:32:24,2026-07-28 14:20:47
12837,5934,272,FX_CONVERSION,146244.22,USD,COMPLETED,Walmart Global Vendor,2026-09-08 08:49:14,2026-09-08 09:27:35
12838,5626,431,CARD_AUTH,2659.39,USD,COMPLETED,Microsoft Azure Cloud,2026-08-03 17:36:10,2026-08-03 17:41:49
12839,5233,50,FX_CONVERSION,111621.79,USD,ON_HOLD,Apple Services US,2026-09-03 13:39:53,2026-09-03 14:18:58
12840,5546,224,MERCHANT_SETTLEMENT,54402.38,USD,COMPLETED,Stripe Clearing Inc,2026-08-18 19:14:23,2026-08-18 19:23:34
12841,5526,461,MERCHANT_SETTLEMENT,110678.8,USD,ON_HOLD,Oracle Cloud Infra,2026-08-04 06:11:26,2026-08-04 06:39:01
12842,5004,257,FX_CONVERSION,113198.45,USD,COMPLETED,Visa Direct Global,2026-08-19 21:25:29,2026-08-19 23:12:58
12843,5657,267,CARD_AUTH,59480.16,USD,PROCESSING,Microsoft Azure Cloud,2026-07-30 02:49:05,2026-07-30 04:07:03
12844,5431,82,ACH_CREDIT,97014.43,USD,COMPLETED,JPMorgan Settlement Corp,2026-08-30 12:15:32,2026-08-30 12:19:52
12845,5755,330,ACH_DEBIT,108392.81,USD,PENDING,Visa Direct Global,2026-08-16 00:06:13,2026-08-16 00:28:55
12846,5471,216,CARD_AUTH,72098.08,USD,PROCESSING,Target Retail Network,2026-07-29 09:39:29,2026-07-29 11:35:31
12847,5455,99,INTERNAL_BOOK_TRANSFER,398.61,USD,PENDING,JPMorgan Settlement Corp,2026-09-15 03:23:55,2026-09-15 03:53:10
12848,5673,495,INTERNAL_BOOK_TRANSFER,137215.9,USD,COMPLETED,Walmart Global Vendor,2026-07-28 18:46:54,2026-07-28 20:37:50
12849,5543,473,CARD_AUTH,114659.45,USD,PENDING,Oracle Cloud Infra,2026-09-06 10:22:34,2026-09-06 10:43:04
12850,5302,399,ACH_CREDIT,132956.0,USD,FAILED,Walmart Global Vendor,2026-08-21 19:45:43,2026-08-21 21:02:41
12851,5320,213,FX_CONVERSION,82325.41,USD,FAILED,Amazon AWS Services,2026-08-29 15:23:36,2026-08-29 15:44:32
12852,5242,69,MERCHANT_SETTLEMENT,108746.92,USD,COMPLETED,Apple Services US,2026-07-31 09:10:14,2026-07-31 10:11:47
12853,5640,258,FX_CONVERSION,4071.04,USD,COMPLETED,JPMorgan Settlement Corp,2026-08-10 23:02:49,2026-08-11 00:07:16
12854,5696,424,FX_CONVERSION,8516.16,USD,ON_HOLD,Fedwire Interbank Net,2026-08-19 12:56:21,2026-08-19 14:48:55
12855,5280,447,CARD_AUTH,107177.38,USD,ON_HOLD,Apple Services US,2026-07-25 05:23:43,2026-07-25 06:55:25
